Customer_ID,Age_Group,Income_Level,City_ID,Preferred_Flavor,Purchase_Frequency,Price_Sensitivity,Preferred_Channel,Active
cust_005192,36-45,503725.3744612232,CT008,Guava,2.0,Medium,E-commerce,0
cust_005193,36-45,74089.6845972741,CT009,Orange,8.0,Medium,General Trade,0
cust_005194,36-45,821158.1387600186,CT012,Orange,5.0,Low,E-commerce,1
cust_005195,36-45,1022443.4203220838,CT002,Orange,2.0,Medium,General Trade,1
cust_005196,36-45,69378.4841836518,CT019,Apple,5.0,Medium,General Trade,1
cust_005197,26-35,787816.8859100842,CT011,Mixed Fruit,4.0,Medium,E-commerce,1
cust_005198,46-55,154842.5879996447,CT009,Mixed Fruit,2.0,Low,General Trade,1
cust_005199,46-55,930557.2810686944,CT012,Mixed Fruit,2.0,High,HoReCa,1
cust_005200,18-25,110035.72614009466,CT003,Guava,2.0,Medium,Q-commerce,1
cust_005201,36-45,707712.3037092999,CT006,Apple,1.0,Low,General Trade,1
cust_005202,18-25,319886.2120972589,CT005,Orange,1.0,High,E-commerce,1
cust_005203,26-35,715410.9837685241,CT001,Apple,1.0,High,Q-commerce,1
cust_005204,18-25,122490.132835315,CT009,Mixed Fruit,0.0,High,E-commerce,0
cust_005205,36-45,80049.24943376012,CT020,Apple,3.0,Medium,Modern Trade,1
cust_005206,18-25,1271571.3459692858,CT001,Orange,2.0,Low,E-commerce,0
cust_005207,18-25,297885.9424334931,CT015,Mixed Fruit,1.0,Medium,Modern Trade,1
cust_005208,26-35,113035.12160723012,CT003,Apple,3.0,Medium,E-commerce,1
cust_005209,26-35,254915.91526552447,CT008,Apple,2.0,Medium,Q-commerce,1
cust_005210,55+,194834.3512889666,CT020,Guava,0.0,High,General Trade,1
cust_005211,18-25,160997.4731375985,CT013,Apple,3.0,Medium,Modern Trade,1
cust_005212,55+,918980.1793158248,CT016,Orange,3.0,Medium,General Trade,1
cust_005213,18-25,102791.58354299104,CT018,Mixed Fruit,1.0,High,Q-commerce,1
cust_005214,46-55,305529.8180984525,CT017,Mixed Fruit,7.0,Medium,General Trade,1
cust_005215,26-35,1003198.8192119414,CT015,Apple,4.0,High,E-commerce,1
cust_005216,46-55,424655.06314373,CT008,Apple,3.0,Low,Q-commerce,1
cust_005217,18-25,130898.45212336576,CT008,Mixed Fruit,4.0,Medium,General Trade,1
cust_005218,46-55,380398.1600980687,CT006,Apple,1.0,Low,General Trade,1
cust_005219,55+,136208.7109575293,CT019,Orange,2.0,Low,General Trade,1
cust_005220,36-45,374793.6181976078,CT019,Guava,5.0,High,Modern Trade,0
cust_005221,36-45,125511.21977948376,CT019,Mixed Fruit,8.0,Low,Modern Trade,1
cust_005222,36-45,120245.18345484688,CT018,Mixed Fruit,5.0,High,Modern Trade,0
cust_005223,26-35,232539.67540725908,CT005,Mixed Fruit,5.0,High,E-commerce,1
cust_005224,18-25,383938.3073837282,CT015,Guava,1.0,Low,Q-commerce,1
cust_005225,36-45,480620.6467438171,CT002,Mixed Fruit,4.0,Low,HoReCa,0
cust_005226,46-55,553958.6700850008,CT006,Mixed Fruit,3.0,Low,E-commerce,0
cust_005227,26-35,733125.1564544035,CT001,Apple,6.0,Medium,Q-commerce,1
cust_005228,36-45,263320.75709465845,CT012,Apple,7.0,Low,General Trade,1
cust_005229,18-25,167945.8792466901,CT003,Orange,2.0,Medium,E-commerce,1
cust_005230,18-25,399213.8270026298,CT014,Mixed Fruit,4.0,Low,E-commerce,0
cust_005231,46-55,237744.0980735849,CT002,Guava,2.0,High,General Trade,1
cust_005232,26-35,417105.8904281242,CT014,Apple,2.0,Low,E-commerce,0
cust_005233,55+,308092.9508825339,CT005,Mixed Fruit,2.0,Medium,Modern Trade,0
cust_005234,36-45,125359.1981472458,CT003,Orange,3.0,Medium,Q-commerce,1
cust_005235,26-35,157989.36158248573,CT013,Guava,3.0,Low,Q-commerce,1
cust_005236,46-55,86001.29034370661,CT013,Mixed Fruit,3.0,High,General Trade,1
cust_005237,55+,602903.2947045055,CT017,Guava,4.0,Medium,Modern Trade,1
cust_005238,36-45,530358.1058798111,CT017,Apple,3.0,Medium,E-commerce,1
cust_005239,26-35,43241.75815362175,CT010,Apple,5.0,High,Q-commerce,1
cust_005240,26-35,526715.5504994472,CT006,Orange,3.0,High,E-commerce,1
cust_005241,36-45,402059.7697437097,CT015,Mixed Fruit,5.0,Medium,Modern Trade,1
cust_005242,46-55,269304.4884452097,CT011,Apple,2.0,High,E-commerce,1
cust_005243,26-35,146998.8856204958,CT018,Mixed Fruit,7.0,Low,Modern Trade,1
cust_005244,26-35,275908.4971513806,CT008,Mixed Fruit,5.0,High,Q-commerce,1
cust_005245,36-45,61154.41797493765,CT019,Orange,3.0,High,E-commerce,1
cust_005246,26-35,451401.870198226,CT005,Guava,5.0,High,Q-commerce,1
cust_005247,46-55,523979.4324605126,CT011,Guava,4.0,Medium,Modern Trade,1
cust_005248,18-25,306061.4216372465,CT007,Orange,1.0,High,Modern Trade,1
cust_005249,46-55,150693.29548702386,CT019,Mixed Fruit,5.0,Medium,E-commerce,1
cust_005250,18-25,412400.0210004388,CT012,Apple,2.0,Low,Q-commerce,0
cust_005251,36-45,277395.4458261952,CT002,Guava,3.0,High,General Trade,1
cust_005252,26-35,434865.28383826365,CT007,Mixed Fruit,5.0,Low,E-commerce,1
cust_005253,46-55,617211.8200684636,CT001,Guava,4.0,Low,General Trade,1
cust_005254,26-35,172085.23953036097,CT001,Mixed Fruit,2.0,High,Q-commerce,1
cust_005255,18-25,123526.95715535922,CT018,Orange,0.0,Low,Q-commerce,1
cust_005256,36-45,203299.23457083057,CT010,Mixed Fruit,6.0,Medium,HoReCa,1
cust_005257,55+,88148.7751374434,CT003,Apple,2.0,High,General Trade,1
cust_005258,18-25,255098.5474986793,CT004,Mixed Fruit,1.0,High,Q-commerce,1
cust_005259,46-55,275213.41434285144,CT007,Orange,2.0,High,Modern Trade,1
cust_005260,26-35,446786.1648245775,CT002,Guava,1.0,Low,E-commerce,1
cust_005261,26-35,140972.4559944831,CT009,Guava,0.0,Medium,E-commerce,1
cust_005262,36-45,356203.58431658166,CT002,Mixed Fruit,10.0,High,General Trade,0
cust_005263,36-45,87648.27471930794,CT010,Mixed Fruit,3.0,High,HoReCa,0
cust_005264,18-25,245250.39851855327,CT007,Orange,0.0,Medium,E-commerce,0
cust_005265,26-35,703017.5398592831,CT015,Apple,3.0,Low,Q-commerce,1
cust_005266,26-35,119767.4848174128,CT020,Guava,2.0,Medium,Q-commerce,1
cust_005267,26-35,424213.64945854247,CT005,Orange,4.0,High,Q-commerce,0
cust_005268,18-25,224396.0714471931,CT008,Apple,5.0,Low,E-commerce,0
cust_005269,36-45,542439.6830784188,CT012,Orange,4.0,Low,HoReCa,1
cust_005270,36-45,70820.12540089308,CT019,Guava,12.0,High,General Trade,1
cust_005271,46-55,119735.74560723492,CT018,Orange,2.0,Medium,HoReCa,1
cust_005272,55+,607434.6230369344,CT012,Apple,1.0,High,General Trade,1
cust_005273,26-35,239659.64034334535,CT011,Mixed Fruit,3.0,High,E-commerce,0
cust_005274,36-45,494322.2616955278,CT005,Apple,2.0,Low,E-commerce,1
cust_005275,55+,659300.091324672,CT017,Guava,0.0,High,HoReCa,0
cust_005276,18-25,300855.2967598669,CT005,Orange,2.0,High,Q-commerce,1
cust_005277,36-45,526813.7595717853,CT011,Orange,4.0,High,General Trade,1
cust_005278,36-45,288362.8481990183,CT006,Apple,3.0,Medium,General Trade,1
cust_005279,55+,119236.9316524847,CT013,Mixed Fruit,4.0,High,General Trade,0
cust_005280,26-35,486117.4379782609,CT015,Apple,6.0,Low,E-commerce,1
cust_005281,36-45,67184.85550414058,CT019,Mixed Fruit,2.0,Medium,HoReCa,1
cust_005282,55+,515879.25998450577,CT004,Mixed Fruit,2.0,Medium,HoReCa,1
cust_005283,36-45,149639.4338438126,CT014,Apple,4.0,Low,Modern Trade,1
cust_005284,26-35,315916.1621989802,CT008,Apple,1.0,Low,Q-commerce,1
cust_005285,46-55,1390706.5473394713,CT015,Mixed Fruit,0.0,Low,HoReCa,1
cust_005286,36-45,340618.86855137936,CT004,Guava,5.0,Medium,Modern Trade,1
cust_005287,26-35,83318.85472876151,CT013,Apple,4.0,Medium,E-commerce,1
cust_005288,36-45,291180.1672933213,CT002,Guava,3.0,Medium,General Trade,0
cust_005289,55+,158065.81452068943,CT018,Mixed Fruit,1.0,Low,General Trade,1
cust_005290,55+,430028.9878604178,CT002,Guava,2.0,High,Modern Trade,1
cust_005291,55+,116457.85685808286,CT019,Guava,2.0,High,General Trade,1
cust_005292,18-25,130583.03806570922,CT010,Mixed Fruit,2.0,Medium,Q-commerce,1
cust_005293,46-55,294230.2714999063,CT006,Mixed Fruit,2.0,High,Modern Trade,1
cust_005294,18-25,152914.81144999084,CT020,Apple,2.0,Medium,E-commerce,0
cust_005295,46-55,263142.93373414816,CT011,Apple,3.0,High,Modern Trade,1
cust_005296,46-55,667940.1491330403,CT004,Guava,2.0,Medium,General Trade,0
cust_005297,36-45,313162.42892106326,CT012,Guava,3.0,High,General Trade,1
cust_005298,26-35,601716.1849101366,CT006,Mixed Fruit,4.0,High,Q-commerce,0
cust_005299,26-35,391607.9367208663,CT009,Guava,2.0,Low,Q-commerce,1
cust_005300,26-35,519475.8751790389,CT005,Apple,0.0,Medium,E-commerce,1
cust_005301,55+,285112.95294696395,CT005,Apple,5.0,High,General Trade,1
cust_005302,18-25,283816.27635681705,CT015,Guava,3.0,High,Q-commerce,1
cust_005303,36-45,490862.6186384439,CT007,Mixed Fruit,3.0,Low,General Trade,0
cust_005304,46-55,157615.14484613962,CT020,Apple,4.0,Low,General Trade,1
cust_005305,26-35,564720.5005190925,CT005,Mixed Fruit,3.0,Medium,HoReCa,1
cust_005306,55+,193424.84886192417,CT008,Guava,2.0,High,General Trade,1
cust_005307,36-45,531794.4970676007,CT002,Orange,5.0,Low,Modern Trade,1
cust_005308,46-55,441005.9829787681,CT002,Apple,2.0,High,HoReCa,0
cust_005309,26-35,188704.4886851359,CT013,Orange,2.0,Medium,Q-commerce,1
cust_005310,36-45,238037.63318891908,CT013,Apple,3.0,Low,General Trade,1
cust_005311,36-45,338410.3905085678,CT016,Orange,6.0,Medium,General Trade,0
cust_005312,36-45,242942.36456897485,CT005,Mixed Fruit,5.0,Medium,Modern Trade,1
cust_005313,18-25,385061.543233187,CT017,Mixed Fruit,1.0,Low,Q-commerce,1
cust_005314,46-55,473420.9431817552,CT002,Apple,2.0,High,General Trade,1
cust_005315,26-35,131456.24878924372,CT020,Mixed Fruit,5.0,Low,E-commerce,0
cust_005316,18-25,464738.6474190477,CT005,Mixed Fruit,1.0,Medium,HoReCa,0
cust_005317,26-35,1338768.8309460247,CT004,Guava,3.0,Low,Q-commerce,0
cust_005318,26-35,427171.7869386613,CT006,Guava,5.0,High,HoReCa,1
cust_005319,36-45,505036.7279680308,CT007,Apple,2.0,Medium,General Trade,0
cust_005320,18-25,110724.2814058166,CT009,Orange,3.0,High,HoReCa,1
cust_005321,26-35,77605.12117086779,CT013,Guava,4.0,Low,E-commerce,1
cust_005322,46-55,211545.17358535613,CT009,Guava,5.0,Medium,General Trade,1
cust_005323,46-55,158077.7229084627,CT007,Guava,4.0,High,Modern Trade,1
cust_005324,26-35,886821.7514238204,CT004,Orange,2.0,Low,Q-commerce,0
cust_005325,18-25,748947.4682267305,CT012,Guava,1.0,Low,Q-commerce,1
cust_005326,55+,131171.65925064948,CT020,Mixed Fruit,4.0,High,Q-commerce,1
cust_005327,55+,203639.71943232173,CT011,Guava,2.0,Low,HoReCa,1
cust_005328,46-55,377513.2619531209,CT014,Guava,3.0,Low,Modern Trade,1
cust_005329,46-55,66221.66112018914,CT013,Orange,1.0,High,Modern Trade,1
cust_005330,46-55,550835.0672091119,CT017,Orange,1.0,Low,HoReCa,1
cust_005331,36-45,215087.9525476369,CT018,Orange,2.0,Medium,E-commerce,0
cust_005332,26-35,329082.499457795,CT002,Orange,4.0,High,Q-commerce,1
cust_005333,46-55,642921.3858972302,CT004,Guava,1.0,Medium,Modern Trade,1
cust_005334,26-35,516640.9589704557,CT013,Guava,1.0,Low,Q-commerce,1
cust_005335,18-25,171776.00214587196,CT019,Apple,2.0,Medium,Modern Trade,1
cust_005336,18-25,112172.6335337174,CT020,Orange,3.0,High,E-commerce,1
cust_005337,36-45,104443.96118136129,CT018,Apple,6.0,High,Modern Trade,1
cust_005338,55+,820183.4804327114,CT002,Orange,1.0,Low,Modern Trade,1
cust_005339,26-35,541646.9365969328,CT015,Apple,7.0,High,General Trade,0
cust_005340,36-45,601407.3976958289,CT004,Guava,3.0,Low,E-commerce,1
cust_005341,46-55,445995.2022627657,CT007,Guava,3.0,Low,Modern Trade,1
cust_005342,46-55,175210.47198798883,CT006,Guava,2.0,Medium,Modern Trade,1
cust_005343,26-35,132905.5768001491,CT016,Orange,3.0,High,Q-commerce,1
cust_005344,55+,443932.065122386,CT011,Mixed Fruit,3.0,Low,General Trade,1
cust_005345,26-35,89315.28144213452,CT010,Apple,3.0,High,Modern Trade,1
cust_005346,55+,531973.3311767171,CT005,Apple,0.0,Medium,General Trade,1
cust_005347,46-55,103450.922407747,CT009,Orange,3.0,Medium,HoReCa,0
cust_005348,36-45,443863.3805647128,CT014,Apple,5.0,High,HoReCa,1
cust_005349,18-25,137678.09125308602,CT010,Orange,1.0,High,Q-commerce,1
cust_005350,26-35,257596.034163185,CT011,Mixed Fruit,3.0,Low,Q-commerce,0
cust_005351,18-25,219937.87873936145,CT017,Orange,2.0,High,E-commerce,1
cust_005352,46-55,167050.69715882046,CT019,Guava,1.0,Medium,General Trade,0
cust_005353,18-25,235837.3788030568,CT011,Apple,1.0,Medium,E-commerce,1
cust_005354,26-35,85894.63221043217,CT013,Guava,4.0,Medium,Q-commerce,1
cust_005355,36-45,554961.9897248963,CT015,Apple,3.0,Medium,General Trade,1
cust_005356,18-25,76894.3405298708,CT013,Guava,1.0,Low,E-commerce,1
cust_005357,18-25,309837.62403155846,CT007,Guava,4.0,High,E-commerce,1
cust_005358,36-45,421932.2866849616,CT016,Apple,5.0,Medium,Modern Trade,1
cust_005359,36-45,432951.2266110573,CT014,Guava,4.0,Low,General Trade,1
cust_005360,18-25,274864.97527065047,CT012,Orange,1.0,Low,E-commerce,1
cust_005361,46-55,673344.6201210388,CT005,Mixed Fruit,1.0,Low,General Trade,1
cust_005362,36-45,811435.0278709335,CT004,Mixed Fruit,7.0,Low,General Trade,1
cust_005363,36-45,258599.19782061767,CT009,Mixed Fruit,4.0,High,Modern Trade,0
cust_005364,46-55,639690.1108582894,CT008,Orange,1.0,Medium,HoReCa,1
cust_005365,26-35,246177.4285112929,CT005,Apple,1.0,High,Modern Trade,0
cust_005366,26-35,255787.962482587,CT004,Mixed Fruit,3.0,Low,Modern Trade,1
cust_005367,46-55,130127.90845972476,CT019,Orange,2.0,High,HoReCa,0
cust_005368,36-45,335880.5338216507,CT001,Guava,3.0,High,E-commerce,1
cust_005369,18-25,280932.3955103268,CT015,Orange,2.0,Medium,Modern Trade,0
cust_005370,46-55,548417.7526156534,CT005,Mixed Fruit,3.0,Low,General Trade,0
cust_005371,18-25,207030.82647181588,CT018,Orange,3.0,Low,Q-commerce,0
cust_005372,46-55,72954.59855179895,CT013,Mixed Fruit,3.0,Medium,General Trade,1
cust_005373,26-35,253071.8368283264,CT016,Apple,0.0,High,Q-commerce,1
cust_005374,36-45,957826.3777721868,CT002,Mixed Fruit,7.0,Medium,Modern Trade,0
cust_005375,36-45,958680.7707874974,CT006,Mixed Fruit,3.0,Low,General Trade,1
cust_005376,55+,76885.7232755861,CT003,Orange,3.0,Low,General Trade,1
cust_005377,26-35,265036.9488669312,CT005,Guava,4.0,High,General Trade,1
cust_005378,26-35,826820.8844598458,CT004,Mixed Fruit,4.0,Medium,Q-commerce,1
cust_005379,55+,866455.9431808759,CT012,Orange,3.0,Medium,General Trade,1
cust_005380,55+,258369.1300782477,CT012,Orange,0.0,High,General Trade,1
cust_005381,26-35,167407.82698620157,CT003,Guava,2.0,Medium,Q-commerce,0
cust_005382,26-35,490872.75501768215,CT005,Guava,2.0,High,Modern Trade,1
cust_005383,55+,718340.8888564565,CT012,Guava,1.0,High,HoReCa,1
cust_005384,36-45,334045.6860629278,CT014,Apple,7.0,Low,General Trade,1
cust_005385,55+,305169.31593788444,CT005,Mixed Fruit,4.0,High,General Trade,1
cust_005386,26-35,210644.6405107308,CT015,Apple,5.0,High,Modern Trade,0
cust_005387,18-25,230194.4342041418,CT012,Orange,4.0,Medium,Q-commerce,1
cust_005388,18-25,101134.55273904352,CT010,Mixed Fruit,2.0,High,E-commerce,0
cust_005389,46-55,432740.664934142,CT007,Mixed Fruit,6.0,Low,General Trade,1
cust_005390,55+,226156.99259535116,CT018,Orange,2.0,High,General Trade,1
cust_005391,55+,498649.6485763409,CT014,Mixed Fruit,3.0,Low,General Trade,1
cust_005392,46-55,340436.05310217704,CT017,Mixed Fruit,3.0,High,HoReCa,1
cust_005393,18-25,281168.6796174369,CT014,Guava,2.0,High,Q-commerce,1
cust_005394,18-25,216558.20936292864,CT017,Mixed Fruit,3.0,Medium,Q-commerce,0
cust_005395,36-45,135912.07741338047,CT018,Guava,10.0,Low,HoReCa,1
cust_005396,36-45,327986.7320755375,CT016,Orange,4.0,High,General Trade,0
cust_005397,46-55,111483.53850417829,CT010,Orange,3.0,Medium,HoReCa,1
cust_005398,26-35,261056.52945615712,CT015,Guava,3.0,Medium,E-commerce,1
cust_005399,36-45,314404.6490834393,CT018,Apple,3.0,Low,General Trade,1
cust_005400,26-35,486169.6580972204,CT008,Apple,3.0,Low,Q-commerce,1
cust_005401,26-35,160238.2219156642,CT007,Apple,5.0,High,HoReCa,0
cust_005402,26-35,1269939.0245137035,CT004,Mixed Fruit,4.0,Medium,E-commerce,0
cust_005403,55+,479355.1584044979,CT017,Apple,2.0,High,General Trade,0
cust_005404,36-45,422437.5831953639,CT006,Guava,3.0,High,HoReCa,1
cust_005405,26-35,229254.61607731463,CT020,Mixed Fruit,2.0,High,E-commerce,1
cust_005406,36-45,545555.8397536967,CT002,Mixed Fruit,5.0,Medium,General Trade,0
cust_005407,18-25,142662.53536356892,CT009,Mixed Fruit,2.0,Medium,E-commerce,1
cust_005408,36-45,254730.1280465318,CT002,Apple,1.0,High,E-commerce,0
cust_005409,26-35,221909.0410653368,CT016,Orange,2.0,Low,E-commerce,1
cust_005410,26-35,562726.3643366047,CT012,Guava,3.0,Low,Q-commerce,1
cust_005411,26-35,119604.36445919472,CT010,Guava,3.0,High,E-commerce,1
cust_005412,18-25,207930.7280665463,CT001,Guava,3.0,High,Q-commerce,1
cust_005413,26-35,545202.5300840132,CT007,Guava,1.0,High,Q-commerce,1
cust_005414,26-35,181730.06793036245,CT009,Guava,2.0,High,Q-commerce,1
cust_005415,26-35,469911.99238402006,CT002,Mixed Fruit,1.0,Medium,E-commerce,1
cust_005416,18-25,221658.87564380423,CT001,Apple,3.0,High,E-commerce,1
cust_005417,26-35,86626.89333546204,CT013,Mixed Fruit,1.0,Low,E-commerce,0
cust_005418,26-35,105348.1340599588,CT020,Guava,6.0,High,E-commerce,1
cust_005419,36-45,360200.33618523914,CT008,Orange,3.0,Low,Modern Trade,1
cust_005420,36-45,81722.99324439667,CT009,Orange,4.0,High,General Trade,1
cust_005421,46-55,180328.716994498,CT018,Mixed Fruit,2.0,High,Modern Trade,1
cust_005422,55+,86407.95096802175,CT020,Apple,1.0,Medium,General Trade,1
cust_005423,36-45,164179.2455966337,CT017,Mixed Fruit,2.0,Medium,HoReCa,0
cust_005424,26-35,217669.5047605179,CT006,Guava,1.0,High,Modern Trade,1
cust_005425,26-35,342896.11916538724,CT015,Orange,4.0,Medium,Q-commerce,1
cust_005426,46-55,388587.14477721526,CT006,Mixed Fruit,5.0,Low,E-commerce,0
cust_005427,18-25,547633.7795432686,CT015,Guava,2.0,Low,E-commerce,1
cust_005428,26-35,1390728.0782648032,CT012,Orange,5.0,Low,Q-commerce,0
cust_005429,18-25,449739.5996363425,CT015,Mixed Fruit,3.0,Low,Q-commerce,1
cust_005430,18-25,142515.87364898552,CT010,Apple,0.0,High,E-commerce,1
cust_005431,26-35,153724.95201361048,CT009,Apple,1.0,Medium,Q-commerce,1
cust_005432,46-55,877501.8438655307,CT012,Apple,4.0,Medium,General Trade,1
cust_005433,18-25,67384.31048351241,CT003,Orange,2.0,Medium,E-commerce,1
cust_005434,26-35,290541.7695555125,CT020,Orange,3.0,Medium,Q-commerce,1
cust_005435,36-45,603085.0158151224,CT001,Mixed Fruit,3.0,Low,General Trade,1
cust_005436,18-25,463702.4493862564,CT014,Guava,3.0,High,Q-commerce,1
cust_005437,36-45,125378.2904049424,CT020,Mixed Fruit,6.0,Medium,E-commerce,1
cust_005438,46-55,272886.1750446795,CT003,Apple,7.0,Medium,General Trade,1
cust_005439,46-55,237819.76945447695,CT005,Mixed Fruit,3.0,Medium,General Trade,1
cust_005440,26-35,647023.9786467026,CT004,Guava,2.0,Low,Q-commerce,1
cust_005441,26-35,391599.54854523885,CT002,Orange,6.0,Low,Q-commerce,1
cust_005442,26-35,340271.034096136,CT012,Apple,2.0,High,E-commerce,1
cust_005443,26-35,302265.8108916216,CT020,Apple,5.0,High,Q-commerce,1
cust_005444,26-35,651378.5432652227,CT014,Guava,1.0,Medium,Q-commerce,0
cust_005445,36-45,128865.77585603645,CT005,Apple,3.0,High,HoReCa,1
cust_005446,46-55,37691.90318334795,CT013,Orange,2.0,Low,General Trade,1
cust_005447,26-35,533355.3949026454,CT016,Orange,3.0,Low,Q-commerce,1
cust_005448,26-35,247212.56380517705,CT014,Orange,2.0,High,Q-commerce,1
cust_005449,36-45,128650.63163146265,CT009,Apple,3.0,High,E-commerce,1
cust_005450,26-35,304708.03651918523,CT018,Orange,3.0,High,E-commerce,0
cust_005451,18-25,83399.6068753454,CT019,Orange,4.0,High,Q-commerce,1
cust_005452,26-35,52986.35015083073,CT010,Mixed Fruit,2.0,High,Q-commerce,1
cust_005453,46-55,255586.64666916165,CT001,Orange,5.0,High,General Trade,1
cust_005454,36-45,780580.2033122475,CT011,Apple,2.0,High,E-commerce,1
cust_005455,26-35,77872.92804221626,CT009,Apple,3.0,High,General Trade,0
cust_005456,46-55,157247.28520648187,CT018,Mixed Fruit,1.0,Low,General Trade,0
cust_005457,26-35,1118466.736337399,CT015,Mixed Fruit,5.0,Low,Q-commerce,1
cust_005458,46-55,411563.8360134106,CT016,Orange,3.0,Medium,Modern Trade,1
cust_005459,36-45,77202.13117321122,CT019,Apple,8.0,Medium,General Trade,0
cust_005460,26-35,556019.5074959082,CT008,Apple,4.0,Medium,Modern Trade,1
cust_005461,18-25,247153.9195813447,CT005,Apple,1.0,High,General Trade,1
cust_005462,26-35,66313.09994489391,CT009,Mixed Fruit,5.0,High,E-commerce,1
cust_005463,36-45,543768.1496876391,CT014,Apple,5.0,High,General Trade,0
cust_005464,26-35,186749.3231858727,CT020,Apple,3.0,High,E-commerce,1
cust_005465,46-55,280752.8567277229,CT007,Orange,3.0,Medium,E-commerce,0
cust_005466,46-55,412940.2897168055,CT016,Guava,5.0,High,Modern Trade,0
cust_005467,26-35,391390.6097532118,CT001,Mixed Fruit,4.0,High,E-commerce,1
cust_005468,26-35,83883.97161903257,CT010,Guava,6.0,High,Modern Trade,1
cust_005469,46-55,237789.8563373404,CT011,Guava,3.0,Medium,Modern Trade,1
cust_005470,26-35,125391.3706522499,CT019,Apple,6.0,High,E-commerce,1
cust_005471,36-45,317896.4201594334,CT007,Mixed Fruit,1.0,Medium,General Trade,1
cust_005472,18-25,774854.2060788991,CT016,Guava,2.0,Low,E-commerce,0
cust_005473,26-35,532024.5696039152,CT005,Mixed Fruit,4.0,Low,General Trade,0
cust_005474,26-35,511035.0340341621,CT004,Orange,4.0,Low,Q-commerce,0
cust_005475,36-45,61013.127758548566,CT019,Orange,3.0,High,General Trade,1
cust_005476,26-35,258753.19122834012,CT015,Orange,5.0,Medium,E-commerce,1
cust_005477,18-25,338462.21349661326,CT017,Orange,1.0,High,HoReCa,1
cust_005478,26-35,118936.31511004432,CT019,Orange,2.0,Low,E-commerce,1
cust_005479,26-35,79681.14408712764,CT019,Orange,2.0,High,E-commerce,1
cust_005480,36-45,353593.02322391944,CT013,Mixed Fruit,3.0,High,Modern Trade,1
cust_005481,36-45,205090.94964402085,CT009,Orange,5.0,High,HoReCa,1
cust_005482,18-25,165329.09488931586,CT020,Guava,1.0,Low,E-commerce,1
cust_005483,46-55,499573.8304788849,CT001,Apple,3.0,Medium,HoReCa,1
cust_005484,46-55,564719.4548622227,CT015,Mixed Fruit,3.0,Low,HoReCa,0
cust_005485,26-35,183325.4154369177,CT009,Mixed Fruit,3.0,High,General Trade,1
cust_005486,55+,574786.3798426079,CT001,Mixed Fruit,2.0,Low,General Trade,1
cust_005487,36-45,268397.8067920325,CT020,Mixed Fruit,3.0,Medium,Modern Trade,1
cust_005488,18-25,340489.5660047568,CT008,Mixed Fruit,2.0,High,Q-commerce,1
cust_005489,26-35,87834.29187257176,CT019,Apple,3.0,High,HoReCa,1
cust_005490,26-35,229544.91706925305,CT019,Guava,2.0,Medium,E-commerce,1
cust_005491,18-25,240292.02167569028,CT009,Orange,2.0,Medium,E-commerce,1
cust_005492,18-25,300924.7208116681,CT018,Orange,2.0,High,Q-commerce,1
cust_005493,55+,93782.64810625634,CT020,Guava,3.0,High,HoReCa,1
cust_005494,55+,369424.2393467205,CT019,Apple,1.0,Medium,Q-commerce,0
cust_005495,26-35,102574.75863237858,CT017,Guava,4.0,High,E-commerce,1
cust_005496,55+,569453.1052119789,CT011,Mixed Fruit,4.0,High,General Trade,1
cust_005497,36-45,230386.33345598343,CT017,Orange,10.0,Low,General Trade,1
cust_005498,55+,129073.90756457302,CT010,Orange,2.0,High,General Trade,0
cust_005499,36-45,373790.5548190496,CT003,Guava,4.0,Low,Modern Trade,1
cust_005500,26-35,104770.93657774356,CT016,Guava,6.0,High,Modern Trade,0
cust_005501,36-45,227423.50762557975,CT004,Orange,4.0,High,HoReCa,1
cust_005502,18-25,271723.5435126709,CT004,Orange,2.0,High,Q-commerce,0
cust_005503,26-35,101018.4387103307,CT010,Orange,4.0,Medium,Q-commerce,1
cust_005504,18-25,57623.011481019006,CT010,Apple,3.0,High,E-commerce,1
cust_005505,26-35,105981.0448949634,CT019,Orange,3.0,High,Modern Trade,0
cust_005506,26-35,240999.8698560318,CT009,Apple,2.0,Medium,Q-commerce,0
cust_005507,55+,120008.09977687232,CT003,Apple,3.0,High,General Trade,1
cust_005508,36-45,412760.6176816846,CT002,Mixed Fruit,3.0,Low,Modern Trade,1
cust_005509,36-45,201527.01204690695,CT011,Guava,2.0,High,General Trade,0
cust_005510,26-35,377456.1580661986,CT012,Apple,6.0,High,Q-commerce,1
cust_005511,26-35,410003.44250863546,CT006,Apple,2.0,Medium,E-commerce,1
cust_005512,46-55,139519.95500724792,CT009,Guava,4.0,High,General Trade,1
cust_005513,26-35,549000.7204477309,CT004,Mixed Fruit,8.0,Medium,HoReCa,1
cust_005514,26-35,194311.2487816261,CT013,Apple,1.0,Low,Q-commerce,1
cust_005515,46-55,774504.0335696382,CT001,Mixed Fruit,2.0,Medium,HoReCa,1
cust_005516,36-45,521061.668620351,CT018,Mixed Fruit,4.0,Low,HoReCa,1
cust_005517,18-25,128022.5239757797,CT019,Orange,0.0,Medium,E-commerce,0
cust_005518,55+,367181.6350449076,CT012,Guava,1.0,High,Modern Trade,1
cust_005519,36-45,39782.52915481505,CT010,Mixed Fruit,5.0,Medium,General Trade,1
cust_005520,55+,700819.4905743249,CT008,Mixed Fruit,3.0,Medium,HoReCa,1
