Customer_ID,Age_Group,Income_Level,City_ID,Preferred_Flavor,Purchase_Frequency,Price_Sensitivity,Preferred_Channel,Active
cust_008712,26-35,812761.9204829051,CT002,Mixed Fruit,4.0,Low,Modern Trade,True
cust_008713,36-45,94645.02022011152,CT010,Orange,7.0,High,Modern Trade,True
cust_008714,55+,455429.66651458654,CT014,Orange,0.0,Medium,HoReca,False
cust_008715,36-45,215031.73401717088,CT006,Orange,4.0,High,General Trade,True
cust_008716,18-25,458614.59882068797,CT010,Mixed Fruit,2.0,Medium,Q-commerce,False
cust_008717,26-35,661253.797419755,CT012,Mixed Fruit,3.0,Medium,E-commerce,True
cust_008718,18-25,248647.27181576812,CT020,Apple,0.0,Medium,E-commerce,True
cust_008719,26-35,234202.9718177184,CT020,Guava,1.0,Medium,E-commerce,True
cust_008720,18-25,74424.48817634696,CT020,Apple,2.0,High,E-commerce,True
cust_008721,55+,624949.7764103959,CT012,Guava,,Medium,Modern Trade,True
cust_008722,26-35,734145.0013303974,CT012,Orange,4.0,High,E-commerce,True
cust_008723,36-45,480137.77784220903,CT011,Mixed Fruit,,High,General Trade,True
cust_008724,18-25,376099.59726792964,CT020,Mixed Fruit,1.0,Medium,Q-commerce,True
cust_008725,46-55,108857.0686475102,CT018,Guava,0.0,Low,General Trade,False
cust_008726,18-25,578019.6293940031,CT006,Orange,2.0,Low,Q-commerce,False
cust_008727,26-35,54587.74888560452,CT003,Guava,1.0,Medium,Q-commerce,True
cust_008728,46-55,265997.27269102004,CT008,Orange,3.0,High,General Trade,False
cust_008729,26-35,509717.64667466475,CT006,Guava,1.0,Medium,Q-commerce,False
cust_008730,18-25,579484.0670088539,CT004,Apple,2.0,Medium,E-commerce,False
cust_008731,46-55,382087.14138944243,CT015,Mixed Fruit,3.0,Low,General Trade,True
cust_008732,26-35,165987.21853947526,CT016,Orange,3.0,Medium,Q-commerce,True
cust_008733,26-35,239299.1834037415,CT013,Mixed Fruit,6.0,Medium,Q-commerce,True
cust_008734,55+,87164.05835728362,CT019,Mixed Fruit,,Medium,E-commerce,True
cust_008735,46-55,84284.43161450945,CT003,Orange,2.0,High,Q-commerce,True
cust_008736,36-45,351676.71314212924,CT014,Mixed Fruit,6.0,Low,General Trade,False
cust_008737,18-25,225680.9285369568,CT016,Apple,2.0,Medium,Q-commerce,True
cust_008738,26-35,466673.8297558546,CT016,Orange,4.0,Low,E-commerce,True
cust_008739,36-45,581384.9400505663,CT015,Apple,5.0,Medium,Modern Trade,True
cust_008740,26-35,839217.71639728,CT005,Mixed Fruit,5.0,Medium,Q-commerce,True
cust_008741,36-45,237322.9790620157,CT017,Apple,4.0,Medium,HoReca,True
cust_008742,18-25,95835.03340352433,CT019,Orange,2.0,Medium,Modern Trade,True
cust_008743,18-25,276163.3352735376,CT013,Orange,3.0,High,Q-commerce,True
cust_008744,46-55,296502.08036145376,CT007,Guava,3.0,Medium,Modern Trade,True
cust_008745,26-35,386250.27386075247,CT015,Mixed Fruit,2.0,High,Q-commerce,True
cust_008746,36-45,839741.51195215,CT001,Mixed Fruit,4.0,Medium,Modern Trade,False
cust_008747,46-55,565578.929394571,CT014,Guava,2.0,Low,General Trade,False
cust_008748,46-55,155409.59081853865,CT001,Mixed Fruit,,High,E-commerce,True
cust_008749,36-45,542042.8000493706,CT012,Orange,10.0,High,General Trade,True
cust_008750,26-35,246150.01601088513,CT016,Mixed Fruit,4.0,High,E-commerce,False
cust_008751,55+,396041.7594819056,CT017,Guava,2.0,Medium,Modern Trade,True
cust_008752,26-35,132686.1968465897,CT016,Guava,2.0,High,E-commerce,True
cust_008753,18-25,161994.99755465522,CT009,Guava,3.0,Medium,E-commerce,True
cust_008754,36-45,47054.52335053011,CT010,Orange,5.0,High,Modern Trade,False
cust_008755,26-35,542522.8143369941,CT017,Guava,4.0,Low,Q-commerce,False
cust_008756,36-45,262868.85279709275,CT017,Guava,4.0,Low,HoReca,True
cust_008757,18-25,107296.2201985678,CT010,Mixed Fruit,3.0,High,Q-commerce,True
cust_008758,36-45,80235.42095774184,CT013,Orange,3.0,High,Modern Trade,True
cust_008759,46-55,308509.6691700453,CT018,Guava,6.0,High,E-commerce,False
cust_008760,36-45,273103.14158389653,CT003,Guava,9.0,High,Modern Trade,True
cust_008761,46-55,946100.3026553564,CT016,Guava,4.0,Medium,General Trade,True
cust_008762,26-35,120630.28826088816,CT017,Apple,2.0,Medium,Q-commerce,True
cust_008763,46-55,568309.2084227239,CT007,Apple,4.0,Medium,HoReca,True
cust_008764,55+,605404.7825319024,CT005,Guava,3.0,Low,Modern Trade,True
cust_008765,26-35,530269.3537362235,CT011,Apple,6.0,Low,Modern Trade,True
cust_008766,26-35,353757.9607613285,CT006,Guava,1.0,High,E-commerce,True
cust_008767,18-25,368011.25717113534,CT016,Guava,5.0,Medium,General Trade,True
cust_008768,46-55,353465.7540961824,CT003,Guava,3.0,Medium,Modern Trade,False
cust_008769,36-45,92245.72782761735,CT010,Guava,2.0,High,General Trade,True
cust_008770,26-35,361731.95578424423,CT008,Mixed Fruit,6.0,High,E-commerce,True
cust_008771,26-35,459401.85272176197,CT014,Guava,4.0,Low,E-commerce,True
cust_008772,18-25,133645.54407057425,CT018,Apple,3.0,High,E-commerce,False
cust_008773,36-45,263643.87491417566,CT005,Mixed Fruit,3.0,High,General Trade,False
cust_008774,36-45,120818.20676801502,CT003,Mixed Fruit,3.0,High,Modern Trade,True
cust_008775,55+,419650.7253905154,CT004,Apple,2.0,Low,General Trade,False
cust_008776,18-25,65464.7137308987,CT019,Orange,1.0,High,E-commerce,False
cust_008777,55+,289852.8622367214,CT011,Apple,2.0,High,Modern Trade,True
cust_008778,18-25,264612.32880347763,CT002,Orange,7.0,High,Q-commerce,False
cust_008779,18-25,180623.69955202576,CT003,Apple,2.0,High,Modern Trade,True
cust_008780,36-45,242199.61837628402,CT006,Apple,3.0,Medium,General Trade,False
cust_008781,46-55,119231.90588602259,CT009,Mixed Fruit,,Low,Modern Trade,True
cust_008782,18-25,552587.4950622019,CT016,Apple,0.0,Low,Q-commerce,True
cust_008783,26-35,299252.0131052573,CT018,Mixed Fruit,3.0,Low,Q-commerce,True
cust_008784,55+,398279.0895127489,CT006,Apple,5.0,Low,General Trade,True
cust_008785,36-45,491720.49490050063,CT004,Orange,2.0,High,General Trade,True
cust_008786,26-35,76209.48320317584,CT018,Orange,3.0,Low,Q-commerce,True
cust_008787,26-35,367838.48080281325,CT007,Mixed Fruit,6.0,Medium,E-commerce,True
cust_008788,36-45,313215.9121346479,CT002,Guava,5.0,Medium,HoReca,True
cust_008789,55+,794993.0834397887,CT017,Mixed Fruit,1.0,Medium,Modern Trade,True
cust_008790,26-35,197049.7464491335,CT002,Orange,5.0,High,Q-commerce,True
cust_008791,18-25,150971.31000695023,CT018,Orange,0.0,Medium,E-commerce,True
cust_008792,26-35,262330.503179761,CT014,Apple,4.0,High,E-commerce,True
cust_008793,36-45,488711.1614702212,CT015,Orange,3.0,High,E-commerce,True
cust_008794,18-25,416086.3863223931,CT013,Orange,4.0,Medium,Q-commerce,True
cust_008795,36-45,343684.4457592861,CT011,Guava,6.0,High,General Trade,True
cust_008796,26-35,300502.77714792767,CT005,Orange,8.0,High,E-commerce,True
cust_008797,55+,504120.535891655,CT005,Apple,5.0,Medium,Q-commerce,False
cust_008798,46-55,262425.21961207007,CT017,Mixed Fruit,6.0,High,General Trade,False
cust_008799,46-55,586942.1800364653,CT002,Mixed Fruit,2.0,Low,HoReca,True
cust_008800,36-45,342008.6362247553,CT008,Orange,5.0,Low,Modern Trade,True
cust_008801,36-45,448713.6192289824,CT013,Apple,4.0,High,Modern Trade,False
cust_008802,36-45,340746.8928737905,CT001,Apple,3.0,High,General Trade,True
cust_008803,36-45,239745.43924488596,CT008,Apple,3.0,Medium,HoReca,True
cust_008804,18-25,486246.5878773477,CT001,Guava,4.0,High,Q-commerce,True
cust_008805,36-45,121719.1412590935,CT010,Mixed Fruit,3.0,Medium,E-commerce,True
cust_008806,26-35,264843.66624149325,CT011,Apple,8.0,High,Q-commerce,True
cust_008807,46-55,1661880.915335784,CT001,Apple,3.0,High,Modern Trade,False
cust_008808,18-25,270207.3390806206,CT007,Orange,1.0,High,Q-commerce,True
cust_008809,18-25,383811.3564230381,CT017,Mixed Fruit,1.0,Low,Q-commerce,False
cust_008810,55+,881668.5824614272,CT006,Apple,1.0,Low,General Trade,True
cust_008811,26-35,98335.64748188273,CT013,Mixed Fruit,3.0,High,Modern Trade,True
cust_008812,36-45,173692.73052040476,CT020,Orange,1.0,High,Modern Trade,True
cust_008813,26-35,745478.2849319903,CT006,Orange,2.0,Low,Modern Trade,True
cust_008814,18-25,224371.71343152685,CT013,Guava,0.0,Low,Q-commerce,False
cust_008815,26-35,175064.27691953967,CT009,Orange,4.0,High,E-commerce,True
cust_008816,26-35,652599.8413917866,CT015,Mixed Fruit,0.0,High,E-commerce,True
cust_008817,18-25,357324.35394893563,CT006,Orange,4.0,High,E-commerce,True
cust_008818,26-35,89418.47509539337,CT003,Guava,2.0,Medium,E-commerce,True
cust_008819,46-55,147552.5170724995,CT018,Mixed Fruit,3.0,High,Modern Trade,True
cust_008820,26-35,308097.82504496427,CT002,Guava,4.0,Low,E-commerce,True
cust_008821,26-35,335694.60415205854,CT015,Orange,1.0,Medium,HoReCa,False
cust_008822,36-45,529181.680974513,CT006,Guava,2.0,Medium,Modern Trade,True
cust_008823,46-55,734041.8932904946,CT014,Apple,5.0,High,HoReca,True
cust_008824,26-35,194780.1521948208,CT019,Apple,6.0,High,Modern Trade,True
cust_008825,26-35,242423.66401110616,CT009,Orange,3.0,High,Q-commerce,True
cust_008826,46-55,68005.97108584763,CT009,Mixed Fruit,2.0,High,General Trade,True
cust_008827,36-45,397777.2080936583,CT016,Apple,6.0,Low,General Trade,True
cust_008828,36-45,459390.0317410983,CT017,Guava,4.0,Low,Modern Trade,True
cust_008829,46-55,422533.87166837876,CT006,Apple,1.0,High,Modern Trade,True
cust_008830,18-25,496889.7319252134,CT001,Apple,4.0,Low,E-commerce,True
cust_008831,46-55,115740.16061014129,CT007,Apple,4.0,Low,General Trade,True
cust_008832,36-45,231829.65885718886,CT017,Guava,4.0,High,Modern Trade,True
cust_008833,18-25,1017748.3548201206,CT006,Apple,1.0,Low,HoReCa,True
cust_008834,36-45,49391.167710498594,CT013,Orange,3.0,High,General Trade,False
cust_008835,18-25,223276.70104165957,CT002,Guava,1.0,Medium,General Trade,True
cust_008836,46-55,272446.2965767174,CT001,Guava,,Medium,General Trade,True
cust_008837,26-35,165085.28356758822,CT019,Mixed Fruit,1.0,High,Q-commerce,True
cust_008838,26-35,169135.38440683487,CT020,Guava,5.0,High,E-commerce,True
cust_008839,26-35,83931.80761157586,CT009,Apple,2.0,Low,HoReCa,False
cust_008840,36-45,214560.84984290868,CT003,Guava,5.0,High,General Trade,True
cust_008841,36-45,160072.58993535128,CT003,Orange,,Medium,General Trade,True
cust_008842,18-25,153183.0637324944,CT001,Orange,3.0,High,E-commerce,False
cust_008843,36-45,158477.96408822422,CT014,Apple,2.0,Medium,General Trade,True
cust_008844,18-25,187531.78653764457,CT020,Apple,2.0,High,General Trade,True
cust_008845,26-35,156735.34045233036,CT009,Mixed Fruit,2.0,Medium,Q-commerce,True
cust_008846,18-25,127524.72404215421,CT009,Mixed Fruit,1.0,High,E-commerce,True
cust_008847,36-45,185638.51339714424,CT017,Apple,7.0,Medium,E-commerce,True
cust_008848,18-25,265630.8782113024,CT016,Orange,3.0,Medium,Q-commerce,True
cust_008849,18-25,78273.22806026891,CT013,Guava,0.0,Low,E-commerce,True
cust_008850,55+,470103.9334072888,CT017,Orange,2.0,Medium,Modern Trade,True
cust_008851,36-45,368507.6361890111,CT014,Guava,4.0,Low,Modern Trade,True
cust_008852,26-35,80565.65537846583,CT003,Mixed Fruit,7.0,Medium,General Trade,True
cust_008853,26-35,265555.4842255182,CT004,Guava,5.0,Medium,HoReCa,True
cust_008854,26-35,425604.317710951,CT005,Mixed Fruit,6.0,High,Q-commerce,True
cust_008855,36-45,780871.0812446513,CT015,Apple,11.0,Low,General Trade,False
cust_008856,55+,721400.7676958498,CT005,Orange,,High,General Trade,True
cust_008857,18-25,172409.17233887417,CT009,Mixed Fruit,,Medium,Modern Trade,True
cust_008858,46-55,100381.51177632753,CT010,Guava,3.0,High,General Trade,True
cust_008859,46-55,479421.2588526293,CT017,Orange,5.0,Low,Modern Trade,True
cust_008860,55+,60975.58494067471,CT010,Orange,1.0,Medium,General Trade,False
cust_008861,26-35,63025.43743421051,CT009,Orange,2.0,Low,Q-commerce,False
cust_008862,26-35,263555.21828859457,CT016,Orange,4.0,Medium,Modern Trade,False
cust_008863,26-35,540178.6703813411,CT007,Guava,1.0,Low,Q-commerce,True
cust_008864,26-35,188670.90611229683,CT018,Apple,4.0,Medium,HoReCa,True
cust_008865,26-35,518642.1206355934,CT014,Guava,4.0,Low,Q-commerce,True
cust_008866,36-45,103841.50242840145,CT014,Guava,3.0,High,General Trade,False
cust_008867,46-55,138775.80796641798,CT013,Apple,4.0,High,Q-commerce,True
cust_008868,55+,808160.1185908695,CT016,Orange,2.0,High,General Trade,True
cust_008869,18-25,306485.772442392,CT005,Apple,1.0,Medium,E-commerce,True
cust_008870,26-35,224907.5382335255,CT017,Apple,5.0,High,E-commerce,True
cust_008871,55+,632991.1229456173,CT006,Apple,4.0,Medium,E-commerce,False
cust_008872,36-45,283911.8000010496,CT003,Mixed Fruit,3.0,Low,General Trade,False
cust_008873,26-35,54137.99576406739,CT013,Guava,0.0,High,Q-commerce,True
cust_008874,26-35,228298.07516733912,CT011,Apple,7.0,High,Q-commerce,False
cust_008875,26-35,159522.10348646552,CT014,Apple,1.0,Medium,E-commerce,True
cust_008876,36-45,175503.7453121246,CT018,Orange,5.0,High,General Trade,True
cust_008877,26-35,194951.7301472825,CT003,Mixed Fruit,7.0,Low,E-commerce,True
cust_008878,26-35,480139.8737444394,CT015,Guava,,Low,Q-commerce,True
cust_008879,36-45,1466301.6962421632,CT006,Apple,5.0,Low,Modern Trade,True
cust_008880,26-35,232850.59497848508,CT004,Apple,1.0,Medium,E-commerce,True
cust_008881,46-55,160626.91510276694,CT017,Guava,1.0,High,General Trade,False
cust_008882,36-45,412017.9525534097,CT006,Apple,1.0,Low,Modern Trade,True
cust_008883,26-35,222631.4087971902,CT009,Orange,2.0,High,Q-commerce,True
cust_008884,46-55,177751.69132286074,CT011,Orange,3.0,High,Modern Trade,False
cust_008885,36-45,119712.3433451336,CT019,Guava,5.0,High,Modern Trade,False
cust_008886,18-25,364729.92342965986,CT014,Orange,4.0,Low,Modern Trade,True
cust_008887,36-45,110935.97156409701,CT009,Orange,2.0,High,General Trade,True
cust_008888,18-25,358938.4010064712,CT020,Apple,2.0,Medium,Q-commerce,True
cust_008889,26-35,309052.8875181618,CT011,Guava,7.0,Medium,E-commerce,True
cust_008890,46-55,172400.64773113077,CT019,Apple,7.0,Medium,E-commerce,True
cust_008891,26-35,93021.46460639084,CT019,Mixed Fruit,6.0,Medium,Q-commerce,True
cust_008892,46-55,420880.4220447532,CT012,Apple,4.0,Medium,Modern Trade,True
cust_008893,46-55,105284.56431581789,CT019,Apple,4.0,Medium,General Trade,True
cust_008894,18-25,428967.64965082094,CT012,Guava,3.0,High,Modern Trade,True
cust_008895,18-25,217863.47451952606,CT014,Apple,3.0,Medium,E-commerce,True
cust_008896,36-45,322459.24114016205,CT005,Guava,5.0,High,Modern Trade,True
cust_008897,55+,103336.09643762952,CT010,Mixed Fruit,2.0,Medium,Modern Trade,False
cust_008898,18-25,168038.23457234987,CT018,Mixed Fruit,1.0,High,Q-commerce,False
cust_008899,46-55,217650.15083385937,CT003,Apple,0.0,Medium,E-commerce,True
cust_008900,26-35,187890.5250543197,CT016,Apple,5.0,High,E-commerce,True
cust_008901,18-25,125942.43570024846,CT018,Orange,4.0,Medium,E-commerce,True
cust_008902,26-35,102873.84545524827,CT019,Mixed Fruit,6.0,Low,E-commerce,True
cust_008903,26-35,415142.7865143129,CT015,Orange,5.0,High,E-commerce,False
cust_008904,46-55,551071.0966277549,CT005,Apple,3.0,Medium,Q-commerce,True
cust_008905,36-45,168146.17625641637,CT018,Guava,2.0,Medium,Modern Trade,True
cust_008906,36-45,328537.3911879175,CT013,Orange,8.0,High,Modern Trade,True
cust_008907,36-45,683226.6174345398,CT006,Mixed Fruit,7.0,Medium,E-commerce,False
cust_008908,26-35,436595.60613962443,CT017,Guava,4.0,Medium,E-commerce,True
cust_008909,18-25,1014444.9763993002,CT004,Orange,3.0,Medium,E-commerce,True
cust_008910,46-55,385763.6991693431,CT002,Mixed Fruit,2.0,High,General Trade,False
cust_008911,26-35,200813.39593039436,CT010,Guava,5.0,Medium,General Trade,False
cust_008912,26-35,135554.01632927923,CT010,Mixed Fruit,3.0,Low,E-commerce,False
cust_008913,26-35,449928.7770396537,CT008,Mixed Fruit,0.0,Low,Modern Trade,True
cust_008914,26-35,240240.3607715549,CT011,Orange,6.0,Medium,E-commerce,True
cust_008915,36-45,355846.6543309086,CT012,Orange,2.0,High,Modern Trade,True
cust_008916,18-25,223216.692147291,CT011,Apple,2.0,High,E-commerce,False
cust_008917,55+,404060.4483630056,CT004,Guava,4.0,Low,General Trade,True
cust_008918,36-45,120843.49538434326,CT010,Orange,5.0,High,Modern Trade,True
cust_008919,46-55,198647.83319492763,CT005,Guava,2.0,Low,General Trade,True
cust_008920,36-45,614278.4566758738,CT012,Guava,4.0,Medium,HoReca,False
cust_008921,55+,820415.563874023,CT005,Apple,6.0,Low,E-commerce,False
cust_008922,18-25,82071.80010982825,CT009,Apple,3.0,High,Modern Trade,True
cust_008923,46-55,89362.2470191965,CT018,Apple,2.0,High,HoReca,True
cust_008924,36-45,328110.90135348256,CT008,Mixed Fruit,3.0,Medium,General Trade,True
cust_008925,36-45,615794.8772673499,CT012,Orange,4.0,Low,General Trade,True
cust_008926,46-55,313631.25696375634,CT001,Mixed Fruit,,High,HoReca,True
cust_008927,36-45,259912.3886820045,CT018,Apple,4.0,High,General Trade,True
cust_008928,36-45,351064.20855663583,CT018,Apple,4.0,Low,HoReca,True
cust_008929,18-25,74279.05032195411,CT009,Mixed Fruit,2.0,Medium,Q-commerce,True
cust_008930,36-45,197310.13549547148,CT018,Apple,3.0,High,E-commerce,False
cust_008931,36-45,413903.5347109268,CT006,Mixed Fruit,3.0,Medium,Modern Trade,True
cust_008932,18-25,802451.1595527206,CT006,Orange,0.0,Low,Q-commerce,True
cust_008933,18-25,94517.76346073157,CT019,Guava,3.0,High,E-commerce,True
cust_008934,18-25,463472.31649957725,CT006,Guava,2.0,Low,Q-commerce,True
cust_008935,36-45,108058.8066098358,CT014,Orange,3.0,High,Modern Trade,False
cust_008936,26-35,312766.9328861745,CT002,Apple,2.0,High,Q-commerce,False
cust_008937,18-25,247260.05908597304,CT016,Guava,1.0,High,E-commerce,False
cust_008938,26-35,354587.8567928619,CT020,Guava,5.0,High,Q-commerce,True
cust_008939,36-45,259370.48491874416,CT005,Apple,5.0,High,HoReca,False
cust_008940,18-25,281130.16402053804,CT014,Mixed Fruit,2.0,High,Q-commerce,True
cust_008941,26-35,424799.02454732475,CT014,Orange,5.0,Low,E-commerce,True
cust_008942,55+,302499.18013394956,CT005,Guava,2.0,High,Modern Trade,True
cust_008943,46-55,130417.71197942825,CT010,Orange,2.0,Low,Modern Trade,False
cust_008944,18-25,158932.26150019144,CT016,Orange,4.0,Low,Q-commerce,True
cust_008945,26-35,90532.86396906516,CT005,Mixed Fruit,3.0,Medium,E-commerce,True
cust_008946,46-55,454140.35959375923,CT002,Guava,3.0,Low,E-commerce,True
cust_008947,36-45,333534.11668030976,CT008,Mixed Fruit,2.0,High,Q-commerce,True
cust_008948,18-25,165576.88344644668,CT019,Mixed Fruit,0.0,High,Q-commerce,True
cust_008949,26-35,78825.403492805,CT009,Guava,4.0,High,E-commerce,False
cust_008950,18-25,360252.8924301347,CT008,Guava,2.0,Low,E-commerce,True
cust_008951,46-55,589791.8824479053,CT016,Orange,1.0,Low,Modern Trade,True
cust_008952,26-35,149840.7776269216,CT005,Apple,1.0,High,E-commerce,True
cust_008953,26-35,191979.00118437983,CT010,Apple,3.0,High,E-commerce,True
cust_008954,55+,456031.4976275335,CT019,Apple,1.0,Low,General Trade,True
cust_008955,18-25,272776.86534146784,CT002,Orange,2.0,High,Q-commerce,True
cust_008956,26-35,67127.95813895225,CT010,Mixed Fruit,4.0,High,E-commerce,True
cust_008957,46-55,907094.6576277352,CT001,Guava,2.0,Medium,Modern Trade,False
cust_008958,26-35,159697.2516789338,CT014,Orange,7.0,Medium,Q-commerce,True
cust_008959,36-45,378967.99134843145,CT001,Guava,6.0,Medium,General Trade,True
cust_008960,55+,285884.3722285947,CT017,Orange,2.0,Low,General Trade,True
cust_008961,18-25,87161.794869509,CT010,Apple,2.0,High,Q-commerce,True
cust_008962,55+,206848.51026778144,CT019,Apple,1.0,Low,E-commerce,True
cust_008963,36-45,772273.090140201,CT017,Orange,3.0,Medium,General Trade,True
cust_008964,18-25,264492.61582868814,CT016,Orange,2.0,Medium,E-commerce,True
cust_008965,46-55,165242.31195760833,CT003,Orange,3.0,Medium,General Trade,True
cust_008966,55+,892249.5386467276,CT016,Orange,0.0,Low,HoReca,True
cust_008967,36-45,503834.3725015242,CT012,Guava,5.0,Low,HoReca,True
cust_008968,55+,479172.8500320195,CT004,Apple,3.0,Medium,E-commerce,True
cust_008969,36-45,1105010.555961944,CT004,Guava,,Low,HoReca,True
cust_008970,26-35,245517.80558361276,CT007,Guava,4.0,High,E-commerce,True
cust_008971,36-45,1119355.17681101,CT015,Guava,4.0,Medium,Modern Trade,True
cust_008972,55+,198765.02082433496,CT016,Apple,,Medium,General Trade,True
cust_008973,36-45,302786.4538849791,CT004,Orange,3.0,Low,E-commerce,True
cust_008974,26-35,922632.9729441368,CT014,Apple,3.0,Medium,Q-commerce,False
cust_008975,36-45,1158858.6821483956,CT012,Guava,5.0,Medium,Modern Trade,True
cust_008976,55+,192998.3479955935,CT003,Apple,2.0,High,Q-commerce,True
cust_008977,36-45,196877.86073236322,CT016,Guava,4.0,Medium,General Trade,True
cust_008978,46-55,145271.61797862835,CT003,Mixed Fruit,9.0,Low,Modern Trade,True
cust_008979,26-35,100423.81848051633,CT018,Guava,5.0,High,Q-commerce,True
cust_008980,18-25,494091.96859551634,CT006,Mixed Fruit,3.0,Low,E-commerce,True
cust_008981,46-55,151301.65266472552,CT003,Guava,5.0,High,HoReca,False
cust_008982,26-35,222955.17825907454,CT018,Guava,4.0,High,General Trade,True
cust_008983,36-45,408835.0919767631,CT004,Mixed Fruit,3.0,High,E-commerce,False
cust_008984,18-25,234155.78629553106,CT019,Orange,7.0,High,E-commerce,True
cust_008985,55+,157378.55641430843,CT013,Apple,,Low,E-commerce,True
cust_008986,46-55,521546.1590050968,CT015,Mixed Fruit,4.0,Low,HoReca,False
cust_008987,26-35,74381.5382279868,CT019,Apple,6.0,Low,E-commerce,True
cust_008988,26-35,194405.87846708356,CT005,Guava,4.0,High,Q-commerce,False
cust_008989,46-55,856589.7885914557,CT012,Mixed Fruit,2.0,Medium,General Trade,True
cust_008990,26-35,326683.2723734211,CT017,Apple,1.0,High,Q-commerce,False
cust_008991,26-35,217294.91259515416,CT020,Mixed Fruit,6.0,Medium,HoReCa,True
cust_008992,46-55,369599.23239112366,CT008,Orange,,Low,E-commerce,True
cust_008993,26-35,674612.1515532336,CT017,Apple,2.0,Low,E-commerce,True
cust_008994,36-45,438501.633827278,CT012,Guava,7.0,High,HoReca,True
cust_008995,26-35,307990.67600008193,CT009,Guava,2.0,High,Q-commerce,False
cust_008996,36-45,1003131.8221785031,CT011,Mixed Fruit,4.0,Medium,Modern Trade,True
cust_008997,46-55,137142.60355385064,CT010,Orange,1.0,Low,Q-commerce,True
cust_008998,26-35,133286.0489784883,CT017,Apple,1.0,Medium,Q-commerce,True
cust_008999,26-35,395912.4053242019,CT011,Orange,0.0,Low,Modern Trade,False
cust_009000,26-35,141278.77480468538,CT009,Guava,3.0,Medium,Q-commerce,True
cust_009001,46-55,514087.9937593506,CT012,Orange,4.0,Low,General Trade,True
cust_009002,36-45,911030.4015079758,CT012,Orange,5.0,Medium,Modern Trade,True
cust_009003,26-35,1022448.8759937454,CT006,Guava,4.0,Low,E-commerce,True
cust_009004,36-45,729544.9084158875,CT015,Orange,2.0,Low,General Trade,True
cust_009005,55+,447937.0261393716,CT012,Apple,3.0,Low,Modern Trade,True
cust_009006,36-45,271361.1841948911,CT002,Apple,5.0,Medium,Q-commerce,True
cust_009007,36-45,478325.3917381668,CT011,Guava,5.0,Low,General Trade,True
cust_009008,18-25,176059.57663386952,CT006,Guava,2.0,Low,E-commerce,True
cust_009009,36-45,118885.12061943479,CT013,Guava,,Medium,General Trade,True
cust_009010,26-35,261472.60029746703,CT014,Orange,1.0,High,E-commerce,True
cust_009011,26-35,564643.2343705503,CT011,Apple,1.0,Low,General Trade,True
cust_009012,26-35,436331.258837943,CT004,Guava,4.0,Low,E-commerce,True
cust_009013,46-55,195479.56457503172,CT020,Apple,6.0,High,General Trade,True
cust_009014,18-25,125773.7421666135,CT010,Mixed Fruit,4.0,Medium,Q-commerce,True
cust_009015,26-35,613655.9880269567,CT004,Mixed Fruit,,Low,Q-commerce,True
cust_009016,36-45,315876.192950484,CT002,Orange,1.0,Medium,E-commerce,True
cust_009017,55+,237534.7728173019,CT017,Mixed Fruit,5.0,High,Modern Trade,True
cust_009018,26-35,310382.7458491966,CT007,Apple,4.0,Medium,E-commerce,True
cust_009019,18-25,110943.77215935888,CT018,Guava,1.0,High,General Trade,False
cust_009020,36-45,226951.12938081956,CT010,Orange,3.0,Medium,General Trade,True
cust_009021,26-35,288141.79973464576,CT019,Mixed Fruit,6.0,High,Q-commerce,False
cust_009022,18-25,252372.55908895878,CT017,Apple,4.0,Medium,E-commerce,True
cust_009023,26-35,270874.917825125,CT005,Guava,5.0,High,Q-commerce,True
cust_009024,18-25,256271.65179282337,CT008,Guava,2.0,Medium,Q-commerce,True
cust_009025,18-25,201227.63562875395,CT007,Orange,1.0,High,E-commerce,True
cust_009026,18-25,435436.4659609958,CT016,Mixed Fruit,4.0,Low,General Trade,False
cust_009027,18-25,90191.79281212085,CT009,Apple,1.0,High,General Trade,False
cust_009028,55+,435384.43770307006,CT017,Apple,1.0,Low,General Trade,True
cust_009029,36-45,363499.7741604399,CT008,Mixed Fruit,5.0,High,General Trade,True
cust_009030,26-35,87317.62594699228,CT019,Apple,1.0,High,Q-commerce,True
cust_009031,26-35,187265.83995010948,CT018,Mixed Fruit,5.0,High,E-commerce,False
cust_009032,18-25,320743.5995511917,CT015,Orange,0.0,Medium,E-commerce,True
cust_009033,26-35,684404.7063954896,CT006,Mixed Fruit,3.0,Low,Q-commerce,True
cust_009034,46-55,185482.63112229135,CT016,Orange,8.0,High,Modern Trade,True
cust_009035,18-25,200988.74010851808,CT016,Guava,2.0,High,Modern Trade,True
cust_009036,46-55,211702.82089115208,CT007,Guava,0.0,Medium,General Trade,True
cust_009037,46-55,417121.66267732624,CT008,Mixed Fruit,0.0,Medium,General Trade,False
cust_009038,46-55,104115.14813178347,CT019,Mixed Fruit,1.0,Low,General Trade,True
cust_009039,36-45,642370.4086706748,CT006,Mixed Fruit,1.0,Medium,HoReca,True
cust_009040,55+,319244.4434497854,CT003,Apple,2.0,Medium,General Trade,True
cust_009041,36-45,404735.08344443457,CT016,Mixed Fruit,2.0,Medium,Modern Trade,True
cust_009042,36-45,112051.7895687755,CT009,Guava,4.0,High,Modern Trade,True
cust_009043,55+,273893.2141760873,CT019,Guava,2.0,Medium,Modern Trade,False
